feature,importance,group
categorical__opponent_team_who cars?,0.0,opponent_team
categorical__opponent_team_whydah,0.0,opponent_team
categorical__opponent_team_wicket berg,0.0,opponent_team
categorical__opponent_team_winnable,0.0,opponent_team
categorical__opponent_team_xCeed,0.0,opponent_team
categorical__opponent_team_xD,0.0,opponent_team
categorical__opponent_team_yellow,0.0,opponent_team
categorical__opponent_team_yoru,0.0,opponent_team
categorical__opponent_team_young talents,0.0,opponent_team
categorical__opponent_team_zTitans,0.0,opponent_team
categorical__opponent_team_zZz,0.0,opponent_team
categorical__opponent_team_zerotwo,0.0,opponent_team
categorical__opponent_team_zesty's money crew,0.0,opponent_team
categorical__opponent_team_zyzz,0.0,opponent_team
categorical__opponent_team_Çamlıca Esports,0.0,opponent_team
categorical__opponent_team_İstanbul Wildcats,0.0,opponent_team
categorical__opponent_team_świeca,0.0,opponent_team
categorical__opponent_team_ŞAKLABANLAR,0.0,opponent_team
categorical__opponent_team_šmucky,0.0,opponent_team
categorical__opponent_team_ЧИХ-ПЫХ,0.0,opponent_team
categorical__opponent_team_адин,0.0,opponent_team
categorical__team_pick_100 Thieves,0.0,team
categorical__team_pick_1280x960,0.0,team
categorical__team_pick_19esports,0.0,team
categorical__team_pick_2red,0.0,team
categorical__team_pick_47 Gaming,0.0,team
categorical__team_pick_5MOKES,0.0,team
categorical__team_pick_5Ravens,0.0,team
categorical__team_pick_6045Pirates,0.0,team
categorical__team_pick_9z Globant,0.0,team
categorical__team_pick_AG,0.0,team
categorical__team_pick_ARF TEAM,0.0,team
categorical__team_pick_ATROPELADOS,0.0,team
categorical__team_pick_AUTOCRACY,0.0,team
categorical__team_pick_Absolute JUPITER,0.0,team
categorical__team_pick_Acend,0.0,team
categorical__team_pick_Action PH,0.0,team
categorical__team_pick_Aether Esports,0.0,team
categorical__team_pick_Aggie Gaming at UC,0.0,team
categorical__team_pick_Aim.Attack,0.0,team
categorical__team_pick_Akave Esports,0.0,team
categorical__team_pick_Akella,0.0,team
categorical__team_pick_Akrew,0.0,team
categorical__team_pick_Alliance,0.0,team
categorical__team_pick_Alpha Esports Pro,0.0,team
categorical__team_pick_Alpha Six Gaming,0.0,team
categorical__team_pick_Alter Ego,0.0,team
categorical__team_pick_Anatolia Esports,0.0,team
categorical__team_pick_Andbox,0.0,team
categorical__team_pick_Anonymo Esports,0.0,team
categorical__team_pick_Anti Eco Eco Club,0.0,team
categorical__team_pick_Anubis Gaming,0.0,team
categorical__team_pick_Arbalest,0.0,team
categorical__team_pick_Aricat Esport Family,0.0,team
categorical__team_pick_Attack All Around,0.0,team
categorical__team_pick_Australs,0.0,team
categorical__team_pick_Avium Esports,0.0,team
categorical__team_pick_Axsor,0.0,team
categorical__team_pick_BASILISK,0.0,team
categorical__team_pick_BBL Esports,0.0,team
categorical__team_pick_BEAST,0.0,team
categorical__team_pick_BIG,0.0,team
categorical__team_pick_BIG GAMING ID,0.0,team
categorical__team_pick_BLEED,0.0,team
categorical__team_pick_BLUE BEES.ESP,0.0,team
categorical__team_pick_BOBO,0.0,team
categorical__team_pick_BOOM Esports,0.0,team
categorical__team_pick_BOY WITH LOVE,0.0,team
categorical__team_pick_Babi Guling,0.0,team
categorical__team_pick_Bait Academy,0.0,team
categorical__team_pick_Bandit ESC,0.0,team
categorical__team_pick_Barely Acceptable,0.0,team
categorical__team_pick_BearClaw Gaming,0.0,team
categorical__team_pick_Benchwarmers,0.0,team
categorical__team_pick_Beşiktaş Esports,0.0,team
categorical__team_pick_Bigetron Arctic,0.0,team
categorical__team_pick_Black Dragons,0.0,team
categorical__team_pick_BlackBird Ignis,0.0,team
categorical__team_pick_Blitz Esports,0.0,team
categorical__team_pick_Bob the Builder,0.0,team
categorical__team_pick_Bonkers,0.0,team
categorical__team_pick_Border Monsters,0.0,team
categorical__team_pick_Botafogo eSports,0.0,team
categorical__team_pick_Brain And Friends,0.0,team
categorical__team_pick_Brave Wolves,0.0,team
categorical__team_pick_Bren Esports,0.0,team
categorical__team_pick_Built By Gamers,0.0,team
categorical__team_pick_Built By Gamers Academy,0.0,team
categorical__team_pick_CBT Gaming,0.0,team
categorical__team_pick_CE Calling,0.0,team
categorical__team_pick_CERBERUS Esports,0.0,team
categorical__team_pick_CERULEAN.EXE,0.0,team
categorical__team_pick_CNJ Esports,0.0,team
categorical__team_pick_CREST GAMING Zst,0.0,team
categorical__team_pick_Carpe Noctem,0.0,team
categorical__team_pick_Catgirls,0.0,team
categorical__team_pick_Cereal Killers,0.0,team
categorical__team_pick_Chill Cord,0.0,team
categorical__team_pick_Clarity ESC,0.0,team
categorical__team_pick_Clarity Esports,0.0,team
categorical__team_pick_Cloud9,0.0,team
categorical__team_pick_Cloud9 White,0.0,team
categorical__team_pick_Clutch Jeans,0.0,team
categorical__team_pick_Complexity,0.0,team
categorical__team_pick_Cosmic Divide,0.0,team
categorical__team_pick_Cracked and Dialed,0.0,team
categorical__team_pick_Crash Landin on You,0.0,team
categorical__team_pick_Crazy Raccoon,0.0,team
categorical__team_pick_Crima's Disciples,0.0,team
categorical__team_pick_CrowСrowd,0.0,team
categorical__team_pick_Crypto Esports,0.0,team
categorical__team_pick_Cyber Skull Esports,0.0,team
categorical__team_pick_Cynical,0.0,team
categorical__team_pick_DAMWON Gaming,0.0,team
categorical__team_pick_DFR,0.0,team
categorical__team_pick_DR Esports,0.0,team
categorical__team_pick_DarkZero Esports,0.0,team
categorical__team_pick_Daytrade Nursery,0.0,team
categorical__team_pick_DeToNator,0.0,team
numeric__missingindicator_team_strength_of_schedule,0.0,missingindicator_team_strength_of_schedule
categorical__team_pick_DeftFox,0.0,team
categorical__team_pick_Desperado,0.0,team
categorical__team_pick_DetonatioN FocusMe,0.0,team
categorical__team_pick_Dewa United Esports,0.0,team
categorical__team_pick_Digital Athletics,0.0,team
categorical__team_pick_Dire Wolves,0.0,team
categorical__team_pick_DivisionX Gaming,0.0,team
categorical__team_pick_Dominus Esports,0.0,team
categorical__team_pick_E-Xolos LAZER,0.0,team
categorical__team_pick_E9Sports,0.0,team
categorical__team_pick_EAID MISFITS,0.0,team
numeric__missingindicator_player_opponent_rating_last_5,0.0,missingindicator_player_opponent_rating_last_5
categorical__team_pick_EGO,0.0,team
categorical__team_pick_EGO Media,0.0,team
categorical__team_pick_ENVY,0.0,team
categorical__team_pick_ESportsConnected,0.0,team
categorical__team_pick_ET ELLER ANDET FEDT,0.0,team
categorical__team_pick_EXCEL,0.0,team
categorical__team_pick_Elmerz Glue,0.0,team
categorical__team_pick_Enigma Gaming,0.0,team
categorical__team_pick_Entropiq,0.0,team
categorical__team_pick_Ethereal,0.0,team
categorical__team_pick_Evil Geniuses,0.0,team
categorical__team_pick_Exceeli Esports,0.0,team
categorical__team_pick_Extenzy Gaming,0.0,team
categorical__team_pick_F4Q,0.0,team
categorical__team_pick_FATAL,0.0,team
categorical__team_pick_FAV gaming,0.0,team
categorical__team_pick_FBM,0.0,team
categorical__team_pick_FEARUS,0.0,team
categorical__team_pick_FENNEL,0.0,team
categorical__team_pick_FIRST Gaming,0.0,team
categorical__team_pick_FNATIC,0.0,team
categorical__team_pick_FOKUS,0.0,team
categorical__team_pick_FOXN TEAM,0.0,team
categorical__team_pick_FULL SENSE,0.0,team
categorical__team_pick_FURIA,0.0,team
categorical__team_pick_FUSION,0.0,team
categorical__team_pick_FUT Esports,0.0,team
categorical__team_pick_FW Esports,0.0,team
categorical__team_pick_FaZe Clan,0.0,team
categorical__team_pick_Fancy United Esports,0.0,team
categorical__team_pick_Fastelle,0.0,team
categorical__team_pick_Fear of God,0.0,team
categorical__team_pick_Feel So Good,0.0,team
categorical__team_pick_Feeling,0.0,team
categorical__team_pick_Fenerbahçe Esports,0.0,team
categorical__team_pick_Fenix Gaming,0.0,team
categorical__team_pick_Finest,0.0,team
categorical__team_pick_Fire Flux Esports,0.0,team
categorical__team_pick_Five Ace Esports,0.0,team
categorical__team_pick_Folouers Esports,0.0,team
categorical__team_pick_Food Eat,0.0,team
categorical__team_pick_Fox Gaming,0.0,team
categorical__team_pick_Foxy Araikordai,0.0,team
categorical__team_pick_Fulcrum Esports Catalyst,0.0,team
categorical__team_pick_Full Power Gaming,0.0,team
categorical__team_pick_FunPlus Phoenix,0.0,team
categorical__team_pick_Funcrew,0.0,team
categorical__team_pick_Funkboings,0.0,team
categorical__team_pick_Funky Monkeys,0.0,team
categorical__team_pick_Furious Gaming,0.0,team
categorical__team_pick_G2 Esports,0.0,team
categorical__team_pick_GMT Esports,0.0,team
categorical__team_pick_GOMA,0.0,team
categorical__team_pick_Gaimin Gladiators,0.0,team
categorical__team_pick_Galakticos,0.0,team
categorical__team_pick_Galaxy Esports,0.0,team
categorical__team_pick_Galaxy Racer,0.0,team
categorical__team_pick_Gambit Esports,0.0,team
categorical__team_pick_Gamelanders Blue,0.0,team
categorical__team_pick_Gaming Team SELECTOR,0.0,team
categorical__team_pick_Geekay Esports,0.0,team
categorical__team_pick_Gehenna Sweepers,0.0,team
categorical__team_pick_Gelida Esports,0.0,team
categorical__team_pick_Gen.G,0.0,team
categorical__team_pick_Ghetto Artist,0.0,team
categorical__team_pick_Ghost Gaming,0.0,team
categorical__team_pick_Giant Submarine,0.0,team
categorical__team_pick_Giants Gaming,0.0,team
categorical__team_pick_Girl Kissers,0.0,team
categorical__team_pick_Global Esports,0.0,team
categorical__team_pick_GoNGo Prince,0.0,team
categorical__team_pick_GochuGaru,0.0,team
categorical__team_pick_God Particles,0.0,team
categorical__team_pick_Grapefruit Techniques,0.0,team
categorical__team_pick_Griffin E-Sports,0.0,team
categorical__team_pick_Guild Esports,0.0,team
categorical__team_pick_HE Gaming,0.0,team
categorical__team_pick_HEET,0.0,team
categorical__team_pick_HIGHPOWER,0.0,team
categorical__team_pick_HONEY BADGERS,0.0,team
categorical__team_pick_HONK,0.0,team
categorical__team_pick_Hashira,0.0,team
categorical__team_pick_Heat Waves,0.0,team
categorical__team_pick_Hexad,0.0,team
categorical__team_pick_Hike Digital Esports,0.0,team
categorical__team_pick_HolyMolly,0.0,team
categorical__team_pick_Huat Zai,0.0,team
categorical__team_pick_I Need Money,0.0,team
categorical__team_pick_I need Girlfriend,0.0,team
categorical__team_pick_IGZIST,0.0,team
categorical__team_pick_INFINITY,0.0,team
categorical__team_pick_INGAMING Esports,0.0,team
categorical__team_pick_IVAN,0.0,team
categorical__team_pick_Icicle Conflict,0.0,team
numeric__missingindicator_role_matchup_rating_last_5,0.0,missingindicator_role_matchup_rating_last_5
categorical__team_pick_IlluZion,0.0,team
categorical__team_pick_Illuminar Gaming,0.0,team
categorical__team_pick_Immortals,0.0,team
categorical__team_pick_Incheon On Sla2ers,0.0,team
categorical__team_pick_Inertia,0.0,team
categorical__team_pick_Insomnia,0.0,team
categorical__team_pick_Insurgent Esports,0.0,team
categorical__team_pick_Intense Gaming,0.0,team
categorical__team_pick_Jadeite,0.0,team
categorical__team_pick_Jaguares Esports,0.0,team
categorical__team_pick_K7 Esports,0.0,team
categorical__team_pick_KADILIMAN,0.0,team
categorical__team_pick_KINGSLAYERS,0.0,team
categorical__team_pick_KIWOOM DRX,0.0,team
categorical__team_pick_KLATWA,0.0,team
categorical__team_pick_KOI,0.0,team
categorical__team_pick_KONE eSports Club,0.0,team
categorical__team_pick_KPMOONIIBLM9,0.0,team
categorical__team_pick_KRÜ Esports,0.0,team
categorical__team_pick_Kafalar eSports,0.0,team
categorical__team_pick_Kanga Esports,0.0,team
categorical__team_pick_Kantic Gaming,0.0,team
categorical__team_pick_Kaos Latin Gamers,0.0,team
categorical__team_pick_Karmine Corp,0.0,team
categorical__team_pick_Keyd Stars,0.0,team
categorical__team_pick_Khumbu Esports,0.0,team
categorical__team_pick_Kikados da Galaxy Carrots,0.0,team
categorical__team_pick_Kingsmen,0.0,team
categorical__team_pick_Klaus,0.0,team
categorical__team_pick_Knights,0.0,team
categorical__team_pick_Kooky Koalas,0.0,team
categorical__team_pick_LAG Gaming,0.0,team
categorical__team_pick_LDN UTD,0.0,team
categorical__team_pick_LEVIATÁN,0.0,team
categorical__team_pick_LOUD,0.0,team
categorical__team_pick_LP33,0.0,team
categorical__team_pick_LaZe,0.0,team
categorical__team_pick_Landak Tropis,0.0,team
categorical__team_pick_Legacy Esports,0.0,team
categorical__team_pick_Lethal Esports,0.0,team
categorical__team_pick_Lexious Gaming,0.0,team
categorical__team_pick_Liberty,0.0,team
categorical__team_pick_Lightning,0.0,team
categorical__team_pick_Lipxitus,0.0,team
categorical__team_pick_Looking For Org,0.0,team
categorical__team_pick_Looking for Org,0.0,team
categorical__team_pick_Lords of Heist,0.0,team
categorical__team_pick_Los Grandes,0.0,team
categorical__team_pick_Louvre,0.0,team
categorical__team_pick_Lucky Boys,0.0,team
categorical__team_pick_Luminosity,0.0,team
categorical__team_pick_Lumsum,0.0,team
categorical__team_pick_Lycus Empire,0.0,team
categorical__team_pick_M1syl and friends,0.0,team
categorical__team_pick_M3 Champions,0.0,team
categorical__team_pick_MEOW MEOW,0.0,team
categorical__team_pick_MIBR,0.0,team
categorical__team_pick_MORE Esports,0.0,team
categorical__team_pick_Made in Thailand,0.0,team
categorical__team_pick_Madness Esports,0.0,team
categorical__team_pick_Maru Gaming,0.0,team
categorical__team_pick_Maruti Peek,0.0,team
categorical__team_pick_Mawar Dandelion,0.0,team
categorical__team_pick_McBTSMac,0.0,team
categorical__team_pick_McTeam,0.0,team
categorical__team_pick_Meta Gaming,0.0,team
categorical__team_pick_Mindfreak,0.0,team
categorical__team_pick_Monkey Bite Esports,0.0,team
categorical__team_pick_Moon Raccoons,0.0,team
categorical__team_pick_Morph Impact,0.0,team
categorical__team_pick_Mujig 100su,0.0,team
categorical__team_pick_NAOS,0.0,team
categorical__team_pick_NASR Esports,0.0,team
categorical__team_pick_NG.Black,0.0,team
categorical__team_pick_NOGAS Esports,0.0,team
categorical__team_pick_NOORG2.0,0.0,team
categorical__team_pick_NORTHEPTION,0.0,team
categorical__team_pick_NRG,0.0,team
categorical__team_pick_NUTURN,0.0,team
categorical__team_pick_NXL LIGAGAME,0.0,team
categorical__team_pick_NXLG Academy,0.0,team
categorical__team_pick_NYFU,0.0,team
categorical__team_pick_Natus Vincere,0.0,team
categorical__team_pick_Nebula,0.0,team
categorical__team_pick_Need Sponsor,0.0,team
categorical__team_pick_Next eSports,0.0,team
categorical__team_pick_Nghiện Thêm Lần Nữ,0.0,team
categorical__team_pick_Nigma Galaxy,0.0,team
categorical__team_pick_Ninjas In Pyjamas,0.0,team
categorical__team_pick_Ninjas in Pyjamas,0.0,team
categorical__team_pick_No Brimstone,0.0,team
categorical__team_pick_No Hope Gaming,0.0,team
categorical__team_pick_No Namers,0.0,team
categorical__team_pick_No Pressure,0.0,team
categorical__team_pick_Noble,0.0,team
categorical__team_pick_Noble Experience,0.0,team
categorical__team_pick_O.O.D.A Loopers,0.0,team
categorical__team_pick_OG,0.0,team
categorical__team_pick_OG Brudders,0.0,team
categorical__team_pick_OG LDN UTD,0.0,team
categorical__team_pick_OK,0.0,team
categorical__team_pick_ONIC G,0.0,team
categorical__team_pick_OOKERS,0.0,team
categorical__team_pick_ORDER,0.0,team
categorical__team_pick_Oasis Gaming,0.0,team
categorical__team_pick_Oblivion Force,0.0,team
categorical__team_pick_Olympus,0.0,team
categorical__team_pick_On The Way,0.0,team
categorical__team_pick_One Breath Gaming,0.0,team
categorical__team_pick_Only One Word,0.0,team
categorical__team_pick_OpTic Gaming,0.0,team
categorical__team_pick_Opportunists,0.0,team
categorical__team_pick_Optix,0.0,team
categorical__team_pick_Orangutan,0.0,team
categorical__team_pick_Orgless,0.0,team
categorical__team_pick_Orgless5,0.0,team
categorical__team_pick_OtherSide,0.0,team
